taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
11837859	Andrena protuber Pisanty, Scheuchl, Martin, Cardinal & Wood, 2022	11837859	Andrena protuber Pisanty, Scheuchl, Martin, Cardinal & Wood, 2022	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena protuber	11837859	NE
1355095	Lasioglossum majus (Nylander, 1852)	1355095	Lasioglossum majus (Nylander, 1852)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Lasioglossum	1353501	Lasioglossum majus	1355095	NE
1358320	Andrena thoracica (Fabricius, 1775)	1358320	Andrena thoracica (Fabricius, 1775)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena thoracica	1358320	NE
4512102	Apodesmia irregularis (Wesmael, 1835)	1270022	Opius irregularis Wesmael, 1835	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Opius	1269675	Opius irregularis	1270022	NE
1340506	Bombus norvegicus (Sparre-Schneider, 1918)	1340506	Bombus norvegicus (Sparre-Schneider, 1918)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus norvegicus	1340506	NE
1351481	Sphecodes puncticeps Thomson, 1870	1351481	Sphecodes puncticeps Thomson, 1870	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Sphecodes	1351262	Sphecodes puncticeps	1351481	NE
1354990	Lasioglossum albipes (Fabricius, 1781)	1354990	Lasioglossum albipes (Fabricius, 1781)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Lasioglossum	1353501	Lasioglossum albipes	1354990	NE
1360506	Epiclerus panyas (Walker, 1839)	1360506	Epiclerus panyas (Walker, 1839)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tetracampidae	3746	Epiclerus	1360485	Epiclerus panyas	1360506	NE
5035862	Lasius mixtus (Nylander, 1846)	5035862	Lasius mixtus (Nylander, 1846)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lasius	1325751	Lasius mixtus	5035862	NE
5038775	Hoplitis acuticornis brunneipes (Peters, 1975)	5038775	Hoplitis acuticornis brunneipes (Peters, 1975)	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Megachilidae	7911	Hoplitis	1336906	Hoplitis acuticornis	1337115	
1357067	Andrena blanda Pérez, 1895	1357067	Andrena blanda Pérez, 1895	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena blanda	1357067	NE
1357318	Andrena suerinensis Friese, 1884	1357318	Andrena suerinensis Friese, 1884	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena suerinensis	1357318	DD
1358064	Andrena aegyptiaca Friese, 1899	1358064	Andrena aegyptiaca Friese, 1899	15	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena aegyptiaca	1358064	NE
1357880	Andrena congruens Schmiedeknecht, 1884	1357880	Andrena congruens Schmiedeknecht, 1884	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena congruens	1357880	NE
1358011	Andrena nana (Kirby, 1802)	1358011	Andrena nana (Kirby, 1802)	25	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena nana	1358011	NE
1400927	Isostasius inserens (Kirby, 1800)	1400927	Isostasius inserens (Kirby, 1800)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Platygastridae	4348	Isostasius	1400912	Isostasius inserens	1400927	NE
1313740	Camponotus vagus (Scopoli, 1763)	1313740	Camponotus vagus (Scopoli, 1763)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus vagus	1313740	NE
1318789	Myrmica rugulosa Nylander, 1849	1318789	Myrmica rugulosa Nylander, 1849	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmica	1318775	Myrmica rugulosa	1318789	NE
1357601	Andrena hystrix Schmiedeknecht, 1883	1357601	Andrena hystrix Schmiedeknecht, 1883	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena hystrix	1357601	NE
1326343	Polyergus rufescens (Latreille, 1798)	1326343	Polyergus rufescens (Latreille, 1798)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyergus	1326338	Polyergus rufescens	1326343	NE
4500741	Anagrus obscurus Förster, 1861	4500741	Anagrus obscurus Förster, 1861	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Mymaridae	9444	Anagrus	1368281	Anagrus obscurus	4500741	NE
1317293	Brachymyrmex obscurior Forel, 1893	1317293	Brachymyrmex obscurior Forel, 1893	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Brachymyrmex	1317285	Brachymyrmex obscurior	1317293	NE
1340405	Bombus pascuorum (Scopoli, 1763)	1340405	Bombus pascuorum (Scopoli, 1763)	167	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus pascuorum	1340405	NE
1357872	Andrena dorsata (Kirby, 1802)	1357872	Andrena dorsata (Kirby, 1802)	99	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena dorsata	1357872	NE
1340542	Bombus hortorum (Linnaeus, 1761)	1340542	Bombus hortorum (Linnaeus, 1761)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus hortorum	1340542	NE
10365481	Andrena afzeliella (Kirby, 1802)	1358376	Andrena ovatula (Kirby, 1802)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena ovatula	1358376	NE
1340298	Bombus lucorum (Linnaeus, 1761)	1340298	Bombus lucorum (Linnaeus, 1761)	46	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus lucorum	1340298	NE
1349360	Hylaeus Fabricius, 1793	1349360	Hylaeus Fabricius, 1793	48	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Colletidae	7905	Hylaeus	1349360			NE
4497456	Alloxysta pilipennis (Hartig, 1840)	4497456	Alloxysta pilipennis (Hartig, 1840)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Figitidae	6990	Alloxysta	1334163	Alloxysta pilipennis	4497456	NE
1357279	Andrena hesperia Smith, 1853	1357279	Andrena hesperia Smith, 1853	28	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena hesperia	1357279	NE
1376784	Microterys lunatus (Dalman, 1820)	1376784	Microterys lunatus (Dalman, 1820)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Encyrtidae	9440	Microterys	1376573	Microterys lunatus	1376784	NE
9750709	Andrena bellidis acutiformis Warncke, 1980	1358296	Andrena bellidis Pérez, 1895	2	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena bellidis	1358296	
9811441	Andrena vulcana nyroca Warncke, 1968	1356991	Andrena vulcana Dours, 1873	19	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena vulcana	1356991	
10703062	Andrena gredana Warncke, 1975	10703062	Andrena gredana Warncke, 1975	24	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena gredana	10703062	DD
1357545	Andrena nitida (Müller, 1776)	1357545	Andrena nitida (Müller, 1776)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena nitida	1357545	NE
4496441	Andrena erythrocnemis Morawitz, 1871	1358259	Andrena chrysosceles (Kirby, 1802)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena chrysosceles	1358259	NE
1353805	Lasioglossum leucozonium (Schrank, 1781)	1353805	Lasioglossum leucozonium (Schrank, 1781)	35	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Lasioglossum	1353501	Lasioglossum leucozonium	1353805	NE
1357581	Andrena antigana Pérez, 1895	1357581	Andrena antigana Pérez, 1895	29	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena antigana	1357581	NE
10749530	Andrena omnilaevis Wood, 2020	10749530	Andrena omnilaevis Wood, 2020	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena omnilaevis	10749530	NE
1266171	Meteorus eadyi Huddleston, 1980	1266171	Meteorus eadyi Huddleston, 1980	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Meteorus	1266025	Meteorus eadyi	1266171	NE
1340308	Bombus jonellus (Kirby, 1802)	1340308	Bombus jonellus (Kirby, 1802)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus jonellus	1340308	DD
1358383	Andrena lepida Schenck, 1861	1358383	Andrena lepida Schenck, 1861	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena lepida	1358383	NE
1260992	Phaenocarpa Förster, 1862	1260992	Phaenocarpa Förster, 1862	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Phaenocarpa	1260992			
1366443	Anaphes stygius Debauche, 1948	1366443	Anaphes stygius Debauche, 1948	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Mymaridae	9444	Anaphes	1368598	Anaphes stygius	1366443	NE
1375103	Metaphycus insidiosus (Mercet, 1921)	1375103	Metaphycus insidiosus (Mercet, 1921)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Encyrtidae	9440	Metaphycus	1374887	Metaphycus insidiosus	1375103	NE
4499195	Asecodes delucchii (Boucek, 1971)	4499195	Asecodes delucchii (Boucek, 1971)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Eulophidae	5505	Asecodes	1383869	Asecodes delucchii	4499195	NE
1323356	Tetramorium impurum (Foerster, 1850)	1323356	Tetramorium impurum (Foerster, 1850)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium impurum	1323356	NE
1340387	Bombus veteranus (Fabricius, 1793)	1340387	Bombus veteranus (Fabricius, 1793)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus veteranus	1340387	NE
1357890	Andrena assimilis Radoszkowski, 1876	1357890	Andrena assimilis Radoszkowski, 1876	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena assimilis	1357890	NE
5035388	Ponera coarctata (Latreille, 1802)	5035388	Ponera coarctata (Latreille, 1802)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Ponera	1317227	Ponera coarctata	5035388	NE
1357018	Andrena orana Warncke, 1975	1357018	Andrena orana Warncke, 1975	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena orana	1357018	NE
5035179	Solenopsis zeteki Wheeler, 1942	5035179	Solenopsis zeteki Wheeler, 1942	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Solenopsis	9107211	Solenopsis zeteki	5035179	NE
9697070	Ceratacis cochleata Walker, 1836	9697070	Ceratacis cochleata Walker, 1836	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Platygastridae	4348	Ceratacis	1400707	Ceratacis cochleata	9697070	NE
1264105	Colastes braconius Haliday, 1833	1264105	Colastes braconius Haliday, 1833	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Colastes	1264019	Colastes braconius	1264105	NE
1358094	Andrena rosae Panzer, 1801	1358094	Andrena rosae Panzer, 1801	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena rosae	1358094	NE
4503461	Spilomicrus compressus Thomson, 1859	4503461	Spilomicrus compressus Thomson, 1859	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Diapriidae	2790	Spilomicrus	1249607	Spilomicrus compressus	4503461	NE
4510550	Peristenus facialis (Thomson, 1892)	4510550	Peristenus facialis (Thomson, 1892)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Peristenus	4510520	Peristenus facialis	4510550	NE
1265502	Hylcalosia Fischer, 1967	1265502	Hylcalosia Fischer, 1967	4	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Hylcalosia	1265502			
1323402	Tetramorium bicarinatum (Nylander, 1846)	1323402	Tetramorium bicarinatum (Nylander, 1846)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium bicarinatum	1323402	NE
1354864	Lasioglossum interruptum (Panzer, 1798)	1354864	Lasioglossum interruptum (Panzer, 1798)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Lasioglossum	1353501	Lasioglossum interruptum	1354864	NE
1269901	Opius cingulatus Wesmael, 1835	1269901	Opius cingulatus Wesmael, 1835	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Opius	1269675	Opius cingulatus	1269901	NE
1314419	Monomorium Mayr, 1855	1314419	Monomorium Mayr, 1855	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Monomorium	1314419			NE
1357341	Andrena pruinosa Erichson, 1835	1357341	Andrena pruinosa Erichson, 1835	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena pruinosa	1357341	NE
5035230	Solenopsis invicta Buren, 1972	5035230	Solenopsis invicta Buren, 1972	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Solenopsis	9107211	Solenopsis invicta	5035230	NE
5035774	Lasius citrinus Emery, 1922	5035774	Lasius citrinus Emery, 1922	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lasius	1325751	Lasius citrinus	5035774	NE
5035788	Lasius meridionalis (Bondroit, 1920)	5035788	Lasius meridionalis (Bondroit, 1920)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lasius	1325751	Lasius meridionalis	5035788	NE
8612145	Andrena spreta pusilla (Pérez, 1903) Perez, 1903	1357043	Andrena pusilla Pérez, 1903	4	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena pusilla	1357043	
10337693	Kotenkosius tricarinatus Fernández-Triana & Boudreault, 2018	10337693	Kotenkosius tricarinatus Fernández-Triana & Boudreault, 2018	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Kotenkosius	10345277	Kotenkosius tricarinatus	10337693	NE
1265617	Binodoxys heraclei (Haliday, 1833)	1265617	Binodoxys heraclei (Haliday, 1833)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Binodoxys	1265607	Binodoxys heraclei	1265617	NE
1326693	Hypoponera eduardi (Forel, 1894)	1326693	Hypoponera eduardi (Forel, 1894)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Hypoponera	1326614	Hypoponera eduardi	1326693	NE
1357646	Andrena fulvago (Christ, 1791)	1357646	Andrena fulvago (Christ, 1791)	18	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena fulvago	1357646	NE
1358088	Andrena cineraria (Linnaeus, 1758)	1358088	Andrena cineraria (Linnaeus, 1758)	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena cineraria	1358088	NE
1376616	Microterys seyon Guerrieri, 1996	1376616	Microterys seyon Guerrieri, 1996	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Encyrtidae	9440	Microterys	1376573	Microterys seyon	1376616	NE
5870368	Bombus cryptarum (Fabricius, 1775)	5870368	Bombus cryptarum (Fabricius, 1775)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus cryptarum	5870368	DD
1356935	Andrena laurivora Warncke, 1974	1356935	Andrena laurivora Warncke, 1974	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena laurivora	1356935	NE
1357895	Andrena spolata Warncke, 1968	1357895	Andrena spolata Warncke, 1968	20	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena spolata	1357895	NE
9204790	Andrena menahemella Scheuchl & Pisanty, 2016	9204790	Andrena menahemella Scheuchl & Pisanty, 2016	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena menahemella	9204790	NE
5035772	Lasius umbratus (Nylander, 1846)	5035772	Lasius umbratus (Nylander, 1846)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lasius	1325751	Lasius umbratus	5035772	NE
1358254	Andrena similis Smith, 1849	1358254	Andrena similis Smith, 1849	56	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena similis	1358254	NE
4503374	Belyta sanguinolenta Nees, 1834	4503374	Belyta sanguinolenta Nees, 1834	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Diapriidae	2790	Belyta	9091893	Belyta sanguinolenta	4503374	NE
1277022	Bathyplectes quinqueangularis (Ratzeburg, 1852)	1277022	Bathyplectes quinqueangularis (Ratzeburg, 1852)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Bathyplectes	1276999	Bathyplectes quinqueangularis	1277022	NE
1340296	Bombus eximius Smith, 1852	1340296	Bombus eximius Smith, 1852	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus eximius	1340296	NE
1270291	Opius filicornis Thomson, 1895	1270291	Opius filicornis Thomson, 1895	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Opius	1269675	Opius filicornis	1270291	NE
1263420	Ephedrus persicae Froggatt, 1904	1263420	Ephedrus persicae Froggatt, 1904	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Ephedrus	1263391	Ephedrus persicae	1263420	NE
1270609	Opius pallipes Wesmael, 1835	1270609	Opius pallipes Wesmael, 1835	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Opius	1269675	Opius pallipes	1270609	NE
1358061	Andrena insignis Warncke, 1974	1358061	Andrena insignis Warncke, 1974	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena insignis	1358061	NE
1335011	Megachile Latreille, 1802	1335011	Megachile Latreille, 1802	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Megachilidae	7911	Megachile	1335011			NE
1357154	Andrena miegiella Dours, 1873	1357154	Andrena miegiella Dours, 1873	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena miegiella	1357154	NE
4500201	Blastothrix hungarica Erdos, 1959	4500201	Blastothrix hungarica Erdos, 1959	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Encyrtidae	9440	Blastothrix	1364457	Blastothrix hungarica	4500201	NE
9780551	Andrena sinuata sagittaria Warncke, 1968	1357629	Andrena sagittaria Warncke, 1968	1	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena sagittaria	1357629	DD
1354102	Lasioglossum laticeps (Schenck, 1870)	1354102	Lasioglossum laticeps (Schenck, 1870)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Lasioglossum	1353501	Lasioglossum laticeps	1354102	NE
1311477	Vespa velutina Lepeletier, 1836	1311477	Vespa velutina Lepeletier, 1836	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Vespidae	4490	Vespa	1311334	Vespa velutina	1311477	NE
1249626	Gasteruption Latreille, 1796	1249626	Gasteruption Latreille, 1796	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Gasteruptiidae	2789	Gasteruption	1249626			
1254238	Diospilus capito (Nees, 1834)	1254238	Diospilus capito (Nees, 1834)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Diospilus	1254196	Diospilus capito	1254238	NE
1357484	Andrena cinerea Brullé, 1832	1357484	Andrena cinerea Brullé, 1832	73	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena cinerea	1357484	NE
1357466	Andrena niveata Friese, 1887	1357466	Andrena niveata Friese, 1887	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena niveata	1357466	NE
1316800	Tapinoma erraticum (Latreille, 1798)	1316800	Tapinoma erraticum (Latreille, 1798)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tapinoma	1316784	Tapinoma erraticum	1316800	NE
1324672	Crematogaster subdentata Mayr, 1877	1324672	Crematogaster subdentata Mayr, 1877	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster subdentata	1324672	NE
1357721	Andrena pilipes Fabricius, 1781	1357721	Andrena pilipes Fabricius, 1781	109	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena pilipes	1357721	NE
10053476	Melitta aegyptiaca clusia Warncke, 1973	10053476	Melitta aegyptiaca clusia Warncke, 1973	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Melittidae	4345	Melitta	1345736	Melitta aegyptiaca	5040874	
1269274	Aphidius longipetiolus Takada, 1968	1269274	Aphidius longipetiolus Takada, 1968	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Aphidius	1269075	Aphidius longipetiolus	1269274	NE
4502998	Zygota subaptera (Thomson, 1858)	4502998	Zygota subaptera (Thomson, 1858)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Diapriidae	2790	Zygota	4502963	Zygota subaptera	4502998	NE
1357215	Andrena coitana (Kirby, 1802)	1357215	Andrena coitana (Kirby, 1802)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena coitana	1357215	NE
5048292	Synopeas ventrale (Westwood, 1833)	5048292	Synopeas ventrale (Westwood, 1833)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Platygastridae	4348	Synopeas	1400957	Synopeas ventrale	5048292	NE
1353501	Lasioglossum Curtis, 1833	1353501	Lasioglossum Curtis, 1833	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Lasioglossum	1353501			NE
